model_id,task,format,uid,valid,qa_s_correct,qa_p_correct,qa_s,qa_p,jsem_filled_1_10,jsem_observed,jsem_normalized,judge,qa_micro,chamfer_distance,chamfer_distance_score,iou_csg,f_score_005,f_score_001,normal_consistency,no_open_edge,inverted_normal_score,non_manifold_edge_score,iou_measured,iou_inapplicable,geometry,topology
claude_opus5,parametric,json,0036/00369868,True,4,8,1.0,1.0,,,,1.0,1.0,0.004588,0.5412,0.2341,0.485,0.0642,0.3885,1.0,1.0,1.0,True,False,0.307,1.0
claude_opus5,parametric,json,0084/00844862,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,3e-05,0.997,0.9587,1.0,0.8302,0.9444,1.0,1.0,1.0,True,False,0.932575,1.0
claude_opus5,parametric,json,0026/00268027,True,4,8,1.0,1.0,,,,1.0,1.0,4e-06,0.9996,0.997,1.0,0.9957,0.9744,1.0,1.0,1.0,True,False,0.9916750000000001,1.0
claude_opus5,parametric,json,0092/00925049,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000323,0.9677,0.4048,0.9665,0.492,0.7808,1.0,1.0,1.0,True,False,0.661325,1.0
claude_opus5,parametric,json,0072/00725542,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000704,0.9296,0.7362,0.9225,0.4293,0.8085,1.0,1.0,1.0,True,False,0.7259,1.0
claude_opus5,parametric,json,0015/00150938,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000258,0.9742,0.785,0.9569,0.6327,0.8724,1.0,1.0,1.0,True,False,0.816075,1.0
claude_opus5,parametric,json,0072/00726429,True,4,8,1.0,1.0,,,,1.0,1.0,0.001371,0.8629,0.621,0.8308,0.3368,0.7632,1.0,1.0,1.0,True,False,0.645975,1.0
claude_opus5,parametric,json,0065/00657969,True,4,8,1.0,1.0,,,,1.0,1.0,0.001231,0.8769,0.3535,0.7413,0.3505,0.5529,1.0,1.0,1.0,True,False,0.53345,1.0
claude_opus5,parametric,json,0031/00310774,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000573,0.9427,0.3244,0.8624,0.3046,0.8015,1.0,1.0,1.0,True,False,0.5932999999999999,1.0
claude_opus5,parametric,json,0061/00618813,True,4,8,1.0,1.0,,,,1.0,1.0,0.003719,0.6281,0.5686,0.8833,0.0496,0.6535,1.0,1.0,1.0,True,False,0.47495,1.0
claude_opus5,parametric,json,0030/00307386,True,4,8,1.0,1.0,,,,1.0,1.0,3.3e-05,0.9967,0.9941,1.0,0.7967,0.9551,1.0,1.0,1.0,True,False,0.93565,1.0
claude_opus5,parametric,json,0072/00724192,True,4,8,1.0,1.0,,,,1.0,1.0,0.000162,0.9838,0.7236,0.9797,0.5858,0.825,1.0,1.0,1.0,True,False,0.77955,1.0
claude_opus5,parametric,json,0018/00189804,True,4,8,1.0,1.0,,,,1.0,1.0,0.000817,0.9183,0.0,0.8989,0.528,0.7066,0.0,1.0,0.999836,False,True,0.538225,0.666612
claude_opus5,parametric,json,0080/00807326,True,3,6,0.75,0.75,,,,0.75,0.75,0.000411,0.9589,0.7257,0.9336,0.3996,0.7804,1.0,1.0,1.0,True,False,0.71615,1.0
claude_opus5,parametric,json,0078/00789364,True,4,8,1.0,1.0,,,,1.0,1.0,0.000237,0.9763,0.0,0.9608,0.463,0.8174,1.0,1.0,1.0,False,True,0.564175,1.0
claude_opus5,parametric,json,0002/00029952,True,4,8,1.0,1.0,,,,1.0,1.0,2.3e-05,0.9977,0.9967,1.0,0.8567,0.9647,1.0,1.0,1.0,True,False,0.9539500000000001,1.0
claude_opus5,parametric,json,0005/00051224,True,4,8,1.0,1.0,,,,1.0,1.0,0.001151,0.8849,0.487,0.8244,0.3076,0.6321,1.0,1.0,1.0,True,False,0.5779,1.0
claude_opus5,parametric,json,0087/00873073,True,4,8,1.0,1.0,,,,1.0,1.0,0.000685,0.9315,0.435,0.8812,0.3614,0.5922,1.0,1.0,1.0,True,False,0.580025,1.0
claude_opus5,parametric,json,0077/00779770,True,3,5,0.75,0.625,,,,0.6666666666666666,0.6666666666666666,0.001805,0.8195,0.0583,0.6212,0.0248,0.6607,1.0,1.0,1.0,True,False,0.390825,1.0
claude_opus5,parametric,json,0077/00778195,True,4,8,1.0,1.0,,,,1.0,1.0,5.7e-05,0.9943,0.7666,0.9931,0.8648,0.8189,1.0,1.0,1.0,True,False,0.86115,1.0
claude_opus5,parametric,json,0039/00397628,True,4,8,1.0,1.0,,,,1.0,1.0,0.004927,0.5073000000000001,0.3453,0.6278,0.1389,0.4893,1.0,1.0,1.0,True,False,0.37020000000000003,1.0
claude_opus5,parametric,json,0008/00089777,True,4,8,1.0,1.0,,,,1.0,1.0,0.00028,0.972,0.9271,0.9422,0.4578,0.9409,1.0,1.0,1.0,True,False,0.82445,1.0
claude_opus5,parametric,json,0075/00758810,True,4,8,1.0,1.0,,,,1.0,1.0,0.001088,0.8912,0.4351,0.8172,0.3502,0.6289,1.0,1.0,1.0,True,False,0.57635,1.0
claude_opus5,parametric,json,0028/00284926,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000359,0.9641,0.5979,0.903,0.5257,0.7397,1.0,1.0,1.0,True,False,0.70685,1.0
claude_opus5,parametric,json,0074/00741629,True,2,6,0.5,0.75,,,,0.6666666666666666,0.6666666666666666,0.001797,0.8203,0.3681,0.661,0.0841,0.5657,1.0,1.0,0.999174,True,False,0.45955,0.9997246666666667
claude_opus5,parametric,json,0097/00973497,True,4,8,1.0,1.0,,,,1.0,1.0,5.9e-05,0.9941,0.8017,0.9835,0.8174,0.918,1.0,1.0,1.0,True,False,0.8828,1.0
claude_opus5,parametric,json,0047/00474303,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.003358,0.6642,0.2442,0.5796,0.1041,0.5716,1.0,1.0,1.0,True,False,0.396025,1.0
claude_opus5,parametric,json,0061/00616188,True,4,8,1.0,1.0,,,,1.0,1.0,9.9e-05,0.9901,0.9098,0.9804,0.7897,0.8915,1.0,1.0,1.0,True,False,0.895275,1.0
claude_opus5,parametric,json,0005/00051572,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000113,0.9887,0.8877,0.9851,0.7312,0.9092,1.0,1.0,1.0,True,False,0.8792,1.0
claude_opus5,parametric,json,0025/00253807,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.001366,0.8634,0.4387,0.8668,0.247,0.6755,1.0,1.0,1.0,True,False,0.5561499999999999,1.0
claude_opus5,parametric,json,0024/00242128,True,4,8,1.0,1.0,,,,1.0,1.0,0.000374,0.9626,0.4184,0.9499,0.4771,0.8413,1.0,1.0,1.0,True,False,0.6748500000000001,1.0
claude_opus5,parametric,json,0029/00292492,True,4,6,1.0,0.75,,,,0.8333333333333334,0.8333333333333334,0.000667,0.9333,0.5064,0.8126,0.0632,0.6959,1.0,1.0,1.0,True,False,0.5497,1.0
claude_opus5,parametric,json,0054/00547865,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,5.6e-05,0.9944,0.9926,0.9935,0.8782,0.9586,1.0,1.0,1.0,True,False,0.95595,1.0
claude_opus5,parametric,json,0005/00052091,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000625,0.9375,0.7463,0.902,0.4033,0.7943,1.0,1.0,1.0,True,False,0.72035,1.0
claude_opus5,parametric,json,0034/00344679,True,0,2,0.0,0.25,,,,0.16666666666666666,0.16666666666666666,0.004912,0.5088,0.505,0.5084,0.0406,0.5602,1.0,1.0,1.0,True,False,0.40365,1.0
claude_opus5,parametric,json,0092/00923543,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000592,0.9408,0.5233,0.8874,0.6144,0.7032,1.0,1.0,1.0,True,False,0.695425,1.0
claude_opus5,parametric,json,0024/00242859,True,4,3,1.0,0.375,,,,0.5833333333333334,0.5833333333333334,0.000621,0.9379,0.6593,0.828,0.1959,0.6978,1.0,1.0,1.0,True,False,0.622725,1.0
claude_opus5,parametric,json,0079/00790247,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000278,0.9722,0.9765,0.9546,0.5248,0.8756,1.0,1.0,1.0,True,False,0.837275,1.0
claude_opus5,parametric,json,0084/00843879,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000432,0.9568,0.7402,0.8891,0.5201,0.7781,1.0,1.0,1.0,True,False,0.7488,1.0
claude_opus5,parametric,json,0010/00108226,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,6.5e-05,0.9935,0.9246,0.9986,0.662,0.9104,1.0,1.0,1.0,True,False,0.872625,1.0
claude_opus5,parametric,json,0026/00268031,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,4.3e-05,0.9957,0.9608,1.0,0.8113,0.941,1.0,1.0,1.0,True,False,0.9272,1.0
claude_opus5,parametric,json,0022/00225399,True,4,6,1.0,0.75,,,,0.8333333333333334,0.8333333333333334,0.001821,0.8179000000000001,0.6317,0.816,0.0691,0.686,1.0,1.0,1.0,True,False,0.5511750000000001,1.0
claude_opus5,parametric,json,0057/00570258,True,2,7,0.5,0.875,,,,0.75,0.75,0.000836,0.9164,0.7975,0.9777,0.4603,0.9546,1.0,1.0,1.0,True,False,0.7822,1.0
claude_opus5,parametric,json,0010/00101896,True,3,6,0.75,0.75,,,,0.75,0.75,0.000704,0.9296,0.8039,0.9116,0.2373,0.8604,1.0,1.0,0.998155,True,False,0.7078,0.9993850000000001
claude_opus5,parametric,json,0061/00619989,True,2,7,0.5,0.875,,,,0.75,0.75,0.002084,0.7916000000000001,0.6297,0.7453,0.2291,0.6533,1.0,1.0,1.0,True,False,0.575925,1.0
claude_opus5,parametric,json,0022/00226013,True,4,8,1.0,1.0,,,,1.0,1.0,0.000335,0.9665,0.8315,0.9614,0.3914,0.8535,1.0,1.0,1.0,True,False,0.760725,1.0
claude_opus5,parametric,json,0052/00523563,True,4,8,1.0,1.0,,,,1.0,1.0,0.000286,0.9714,0.8929,0.9396,0.4115,0.8295,1.0,1.0,1.0,True,False,0.776325,1.0
claude_opus5,parametric,json,0036/00361447,True,4,8,1.0,1.0,,,,1.0,1.0,0.000117,0.9883,0.8952,0.9893,0.5812,0.7855,1.0,1.0,1.0,True,False,0.81255,1.0
claude_opus5,parametric,json,0070/00709862,True,4,6,1.0,0.75,,,,0.8333333333333334,0.8333333333333334,8.7e-05,0.9913,0.8992,0.9969,0.5642,0.8176,1.0,1.0,1.0,True,False,0.818075,1.0
claude_opus5,parametric,json,0054/00541109,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.003453,0.6547000000000001,0.2275,0.601,0.1076,0.4749,1.0,1.0,0.9666669999999999,True,False,0.36617500000000003,0.988889
claude_opus5,parametric,json,0086/00866616,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,8.4e-05,0.9916,0.851,0.9875,0.8254,0.9247,1.0,1.0,1.0,True,False,0.898175,1.0
claude_opus5,parametric,json,0027/00279318,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.00066,0.9339999999999999,0.3813,0.8718,0.441,0.6988,1.0,1.0,1.0,True,False,0.613775,1.0
claude_opus5,parametric,json,0082/00827203,True,4,8,1.0,1.0,,,,1.0,1.0,0.00014,0.986,0.8791,0.982,0.5937,0.9384,1.0,1.0,1.0,True,False,0.8492999999999999,1.0
claude_opus5,parametric,json,0039/00391450,True,0,3,0.0,0.375,,,,0.25,0.25,0.004155,0.5845,0.5231,0.5326,0.1577,0.7168,1.0,1.0,1.0,True,False,0.495525,1.0
claude_opus5,parametric,json,0013/00135378,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000183,0.9817,0.8736,0.9603,0.6672,0.8723,1.0,1.0,1.0,True,False,0.8487,1.0
claude_opus5,parametric,json,0093/00934405,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.00054,0.946,0.4613,0.8862,0.2425,0.7257,1.0,1.0,1.0,True,False,0.5938749999999999,1.0
claude_opus5,parametric,json,0056/00568816,True,2,6,0.5,0.75,,,,0.6666666666666666,0.6666666666666666,0.000584,0.9416,0.3624,0.8412,0.3264,0.6508,1.0,1.0,1.0,True,False,0.5703,1.0
claude_opus5,parametric,json,0072/00728052,True,4,8,1.0,1.0,,,,1.0,1.0,0.000157,0.9843,0.9228,0.9757,0.612,0.9235,1.0,1.0,1.0,True,False,0.8606499999999999,1.0
claude_opus5,parametric,json,0021/00210983,True,4,8,1.0,1.0,,,,1.0,1.0,0.002361,0.7639,0.0,0.7263,0.3335,0.7746,0.0,1.0,0.995204,False,True,0.46799999999999997,0.665068
claude_opus5,parametric,json,0046/00460772,True,4,8,1.0,1.0,,,,1.0,1.0,0.000189,0.9811,0.7073,0.9621,0.6957,0.7988,1.0,1.0,1.0,True,False,0.795725,1.0
claude_opus5,parametric,openscad,0085/00852511,True,4,8,1.0,1.0,,,,1.0,1.0,0.000145,0.9855,0.9654,0.9721,0.7869,0.8729,1.0,1.0,0.987005,True,False,0.902675,0.9956683333333333
claude_opus5,parametric,openscad,0009/00099014,True,4,8,1.0,1.0,,,,1.0,1.0,8.6e-05,0.9914,0.9937,1.0,0.4793,0.9431,1.0,1.0,1.0,True,False,0.851875,1.0
claude_opus5,parametric,openscad,0071/00710826,True,4,8,1.0,1.0,,,,1.0,1.0,0.000883,0.9117,0.4976,0.8446,0.3063,0.7101,1.0,1.0,1.0,True,False,0.606425,1.0
claude_opus5,parametric,openscad,0005/00057589,True,4,6,1.0,0.75,,,,0.8333333333333334,0.8333333333333334,0.000143,0.9857,0.7065,0.9752,0.5556,0.8836,1.0,1.0,1.0,True,False,0.78285,1.0
claude_opus5,parametric,openscad,0015/00155951,True,4,8,1.0,1.0,,,,1.0,1.0,0.000252,0.9748,0.8913,0.9474,0.4779,0.8844,1.0,1.0,1.0,True,False,0.8070999999999999,1.0
claude_opus5,parametric,openscad,0013/00134405,True,4,8,1.0,1.0,,,,1.0,1.0,8.6e-05,0.9914,0.8038,0.9923,0.7854,0.8231,1.0,1.0,1.0,True,False,0.8509249999999999,1.0
claude_opus5,parametric,openscad,0053/00531353,True,4,8,1.0,1.0,,,,1.0,1.0,0.000505,0.9495,0.7235,0.9091,0.603,0.8109,1.0,1.0,1.0,True,False,0.771725,1.0
claude_opus5,parametric,openscad,0094/00941813,True,4,8,1.0,1.0,,,,1.0,1.0,0.000123,0.9877,0.981,1.0,0.3533,0.9278,1.0,1.0,1.0,True,False,0.81245,1.0
claude_opus5,parametric,openscad,0081/00817410,True,4,8,1.0,1.0,,,,1.0,1.0,0.000139,0.9861,0.8122,0.985,0.5416,0.8436,1.0,1.0,1.0,True,False,0.795875,1.0
claude_opus5,parametric,openscad,0045/00457640,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000309,0.9691,0.463,0.9235,0.3079,0.8536,1.0,1.0,1.0,True,False,0.6484,1.0
claude_opus5,parametric,openscad,0047/00478097,True,4,8,1.0,1.0,,,,1.0,1.0,6.6e-05,0.9934,0.9707,0.9976,0.6141,0.915,1.0,1.0,1.0,True,False,0.8733,1.0
claude_opus5,parametric,openscad,0013/00135353,True,4,8,1.0,1.0,,,,1.0,1.0,0.000342,0.9658,0.6498,0.933,0.3792,0.7385,1.0,1.0,1.0,True,False,0.683325,1.0
claude_opus5,parametric,openscad,0062/00621494,True,4,8,1.0,1.0,,,,1.0,1.0,0.001882,0.8118,0.2996,0.6961,0.133,0.6095,1.0,1.0,1.0,True,False,0.46347499999999997,1.0
claude_opus5,parametric,openscad,0016/00169954,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.002619,0.7381,0.102,0.6915,0.1614,0.4434,1.0,1.0,1.0,True,False,0.361225,1.0
claude_opus5,parametric,openscad,0039/00390147,True,4,8,1.0,1.0,,,,1.0,1.0,6.3e-05,0.9937,0.9886,1.0,0.6276,0.9215,1.0,1.0,1.0,True,False,0.88285,1.0
claude_opus5,parametric,openscad,0089/00895528,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.003952,0.6048,0.2592,0.5792,0.0364,0.5627,1.0,1.0,1.0,True,False,0.365775,1.0
claude_opus5,parametric,openscad,0030/00306122,True,4,5,1.0,0.625,,,,0.75,0.75,0.00126,0.874,0.3218,0.7797,0.1089,0.5453,1.0,1.0,1.0,True,False,0.4625,1.0
claude_opus5,parametric,openscad,0070/00706059,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000283,0.9717,0.8496,0.9434,0.3783,0.8356,1.0,1.0,1.0,True,False,0.7588,1.0
claude_opus5,parametric,openscad,0008/00086411,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.004571,0.5428999999999999,0.1194,0.4553,0.1401,0.3808,1.0,1.0,1.0,True,False,0.2958,1.0
claude_opus5,parametric,openscad,0073/00732007,True,3,4,0.75,0.5,,,,0.5833333333333334,0.5833333333333334,0.000395,0.9605,0.6442,0.9197,0.6427,0.8267,1.0,1.0,1.0,True,False,0.768525,1.0
claude_opus5,parametric,openscad,0010/00103639,True,4,8,1.0,1.0,,,,1.0,1.0,0.000136,0.9864,0.617,0.9653,0.8305,0.7659,1.0,1.0,1.0,True,False,0.79995,1.0
claude_opus5,parametric,openscad,0019/00199917,True,4,8,1.0,1.0,,,,1.0,1.0,0.001008,0.8992,0.6523,0.8889,0.3349,0.7222,1.0,1.0,1.0,True,False,0.65215,1.0
claude_opus5,parametric,openscad,0035/00350534,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000928,0.9072,0.5654,0.8457,0.2372,0.7262,1.0,1.0,0.998206,True,False,0.609,0.999402
claude_opus5,parametric,openscad,0043/00431078,True,4,8,1.0,1.0,,,,1.0,1.0,0.000245,0.9755,0.7338,0.9727,0.447,0.8459,1.0,1.0,1.0,True,False,0.75055,1.0
claude_opus5,parametric,openscad,0073/00737056,True,4,8,1.0,1.0,,,,1.0,1.0,0.000579,0.9421,0.4488,0.9192,0.3272,0.8407,1.0,1.0,1.0,True,False,0.6397,1.0
claude_opus5,parametric,openscad,0078/00788594,True,4,8,1.0,1.0,,,,1.0,1.0,0.000136,0.9864,0.8209,0.9916,0.4386,0.9013,1.0,1.0,1.0,True,False,0.7867999999999999,1.0
claude_opus5,parametric,openscad,0067/00677148,True,4,8,1.0,1.0,,,,1.0,1.0,0.001074,0.8926,0.5202,0.7938,0.1285,0.7032,1.0,1.0,1.0,True,False,0.561125,1.0
claude_opus5,parametric,openscad,0093/00937375,True,4,8,1.0,1.0,,,,1.0,1.0,0.000288,0.9712,0.6072,0.9748,0.4753,0.8027,1.0,1.0,1.0,True,False,0.7141,1.0
claude_opus5,parametric,openscad,0072/00726428,True,4,5,1.0,0.625,,,,0.75,0.75,0.002324,0.7676000000000001,0.5941,0.757,0.2239,0.7052,1.0,1.0,1.0,True,False,0.5727,1.0
claude_opus5,parametric,openscad,0049/00497058,True,4,8,1.0,1.0,,,,1.0,1.0,6.4e-05,0.9936,0.0,1.0,0.6251,0.8679,1.0,1.0,0.995164,False,True,0.62165,0.9983879999999999
claude_opus5,parametric,openscad,0013/00133189,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000512,0.9488,0.4963,0.8794,0.2683,0.5881,1.0,1.0,1.0,True,False,0.575375,1.0
claude_opus5,parametric,openscad,0024/00249966,True,4,8,1.0,1.0,,,,1.0,1.0,0.000444,0.9556,0.7444,0.9169,0.5974,0.7976,1.0,1.0,1.0,True,False,0.7737499999999999,1.0
claude_opus5,parametric,openscad,0004/00042777,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.003656,0.6344000000000001,0.3317,0.6312,0.3506,0.5018,1.0,1.0,1.0,True,False,0.45462500000000006,1.0
claude_opus5,parametric,openscad,0055/00553999,True,4,8,1.0,1.0,,,,1.0,1.0,0.00092,0.908,0.7394,0.87,0.4039,0.8953,1.0,1.0,1.0,True,False,0.73665,1.0
claude_opus5,parametric,openscad,0068/00681400,True,4,8,1.0,1.0,,,,1.0,1.0,5.3e-05,0.9947,0.9254,0.9972,0.8358,0.9231,1.0,1.0,1.0,True,False,0.9197500000000001,1.0
claude_opus5,parametric,openscad,0071/00714935,True,4,8,1.0,1.0,,,,1.0,1.0,0.002576,0.7424,0.465,0.7154,0.082,0.6447,1.0,1.0,1.0,True,False,0.483525,1.0
claude_opus5,parametric,openscad,0022/00227442,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000209,0.9791,0.6604,0.9662,0.4941,0.825,1.0,1.0,1.0,True,False,0.7396499999999999,1.0
claude_opus5,parametric,openscad,0039/00397627,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.002766,0.7234,0.4961,0.775,0.2041,0.5919,1.0,1.0,1.0,True,False,0.503875,1.0
claude_opus5,parametric,openscad,0026/00268024,True,4,8,1.0,1.0,,,,1.0,1.0,2.7e-05,0.9973,0.9872,1.0,0.8804,0.9311,1.0,1.0,1.0,True,False,0.949,1.0
claude_opus5,parametric,openscad,0007/00073282,True,4,8,1.0,1.0,,,,1.0,1.0,0.002244,0.7756000000000001,0.0864,0.8626,0.1144,0.7677,1.0,1.0,1.0,True,False,0.43602500000000005,1.0
claude_opus5,parametric,openscad,0036/00369868,True,4,8,1.0,1.0,,,,1.0,1.0,0.000502,0.9498,0.7585,0.8947,0.4018,0.8013,1.0,1.0,1.0,True,False,0.72785,1.0
claude_opus5,parametric,openscad,0084/00844862,True,4,8,1.0,1.0,,,,1.0,1.0,4.9e-05,0.9951,0.9111,1.0,0.7354,0.9047,1.0,1.0,1.0,True,False,0.886575,1.0
claude_opus5,parametric,openscad,0026/00268027,True,4,8,1.0,1.0,,,,1.0,1.0,1.3e-05,0.9987,0.9814,1.0,0.9852,0.9108,1.0,1.0,1.0,True,False,0.969025,1.0
claude_opus5,parametric,openscad,0092/00925049,True,4,8,1.0,1.0,,,,1.0,1.0,0.000328,0.9672,0.4021,0.9647,0.5002,0.7798,1.0,1.0,1.0,True,False,0.662325,1.0
claude_opus5,parametric,openscad,0072/00725542,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000327,0.9673,0.8356,0.9507,0.4625,0.8698,1.0,1.0,1.0,True,False,0.7838,1.0
claude_opus5,parametric,openscad,0015/00150938,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000288,0.9712,0.7747,0.9538,0.5012,0.856,1.0,1.0,1.0,True,False,0.775775,1.0
claude_opus5,parametric,openscad,0072/00726429,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.001403,0.8597,0.6168,0.8325,0.292,0.757,1.0,1.0,1.0,True,False,0.631375,1.0
claude_opus5,parametric,openscad,0065/00657969,True,4,8,1.0,1.0,,,,1.0,1.0,0.001215,0.8785000000000001,0.3612,0.7428,0.353,0.552,1.0,1.0,1.0,True,False,0.5361750000000001,1.0
claude_opus5,parametric,openscad,0031/00310774,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.000349,0.9651,0.5108,0.928,0.5091,0.8096,1.0,1.0,1.0,True,False,0.69865,1.0
claude_opus5,parametric,openscad,0061/00618813,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.000456,0.9544,0.7909,0.9732,0.4607,0.8869,1.0,1.0,1.0,True,False,0.773225,1.0
claude_opus5,parametric,openscad,0030/00307386,True,4,8,1.0,1.0,,,,1.0,1.0,5.2e-05,0.9948,0.981,1.0,0.695,0.9375,1.0,1.0,0.999296,True,False,0.902075,0.9997653333333334
claude_opus5,parametric,openscad,0072/00724192,True,4,8,1.0,1.0,,,,1.0,1.0,0.000232,0.9768,0.6627,0.9688,0.4849,0.7831,1.0,1.0,1.0,True,False,0.7268749999999999,1.0
claude_opus5,parametric,openscad,0018/00189804,True,4,8,1.0,1.0,,,,1.0,1.0,0.000903,0.9097,0.0,0.8978,0.5098,0.7028,1.0,1.0,0.999243,False,True,0.530575,0.9997476666666666
claude_opus5,parametric,openscad,0080/00807326,True,4,8,1.0,1.0,,,,1.0,1.0,0.000324,0.9676,0.7505,0.9518,0.4823,0.7906,1.0,1.0,1.0,True,False,0.74775,1.0
claude_opus5,parametric,openscad,0078/00789364,True,4,8,1.0,1.0,,,,1.0,1.0,9e-05,0.991,0.0,1.0,0.5264,0.8943,1.0,1.0,1.0,False,True,0.6029249999999999,1.0
claude_opus5,parametric,openscad,0002/00029952,True,4,8,1.0,1.0,,,,1.0,1.0,4.4e-05,0.9956,0.992,1.0,0.7269,0.934,1.0,1.0,1.0,True,False,0.9121250000000001,1.0
claude_opus5,parametric,openscad,0005/00051224,True,4,8,1.0,1.0,,,,1.0,1.0,0.000129,0.9871,0.8875,0.9711,0.7149,0.8507,1.0,1.0,1.0,True,False,0.86005,1.0
claude_opus5,parametric,openscad,0087/00873073,True,4,8,1.0,1.0,,,,1.0,1.0,0.000632,0.9368,0.5669,0.8625,0.4759,0.8527,1.0,1.0,1.0,True,False,0.708075,1.0
claude_opus5,parametric,openscad,0077/00779770,True,4,5,1.0,0.625,,,,0.75,0.75,0.002357,0.7643,0.0621,0.5672,0.0726,0.4386,1.0,1.0,1.0,True,False,0.3344,1.0
claude_opus5,parametric,openscad,0077/00778195,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.001277,0.8723000000000001,0.161,0.7498,0.2361,0.5223,1.0,1.0,1.0,True,False,0.447925,1.0
claude_opus5,parametric,openscad,0039/00397628,True,4,6,1.0,0.75,,,,0.8333333333333334,0.8333333333333334,0.003898,0.6102000000000001,0.3612,0.6948,0.1658,0.5441,1.0,1.0,1.0,True,False,0.42032500000000006,1.0
claude_opus5,parametric,openscad,0008/00089777,True,4,8,1.0,1.0,,,,1.0,1.0,0.000297,0.9703,0.8771,0.9427,0.2537,0.9357,1.0,1.0,1.0,True,False,0.7592,1.0
claude_opus5,parametric,openscad,0075/00758810,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.001071,0.8929,0.4369,0.8232,0.3601,0.6408,1.0,1.0,1.0,True,False,0.582675,1.0
claude_opus5,parametric,openscad,0028/00284926,True,4,8,1.0,1.0,,,,1.0,1.0,0.000151,0.9849,0.7755,0.963,0.7615,0.802,1.0,1.0,1.0,True,False,0.830975,1.0
claude_opus5,parametric,openscad,0074/00741629,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000762,0.9238,0.6059,0.8859,0.3136,0.7386,1.0,1.0,1.0,True,False,0.645475,1.0
claude_opus5,parametric,openscad,0097/00973497,True,4,8,1.0,1.0,,,,1.0,1.0,0.001069,0.8931,0.2316,0.9287,0.4142,0.7411,1.0,1.0,1.0,True,False,0.57,1.0
claude_opus5,parametric,openscad,0047/00474303,True,4,8,1.0,1.0,,,,1.0,1.0,0.003768,0.6232,0.221,0.5694,0.1005,0.5601,1.0,1.0,1.0,True,False,0.3762,1.0
claude_opus5,parametric,openscad,0061/00616188,True,4,8,1.0,1.0,,,,1.0,1.0,0.000208,0.9792,0.8462,0.948,0.7261,0.8388,1.0,1.0,1.0,True,False,0.847575,1.0
claude_opus5,parametric,openscad,0005/00051572,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.00012,0.988,0.8474,0.9874,0.5922,0.8544,1.0,1.0,1.0,True,False,0.8205,1.0
claude_opus5,parametric,openscad,0025/00253807,True,4,8,1.0,1.0,,,,1.0,1.0,0.000332,0.9668,0.7367,0.9422,0.5605,0.8318,1.0,1.0,1.0,True,False,0.77395,1.0
